"game_id","player_id","team_id","timeOnIce","assists","goals","pim","shots","saves","powerPlaySaves","shortHandedSaves","evenSaves","shortHandedShotsAgainst","evenShotsAgainst","powerPlayShotsAgainst","decision","savePercentage","powerPlaySavePercentage","evenStrengthSavePercentage"
"2014020909","8469608","53",3519,0,0,2,38,34,4,1,29,1,31,6,"L",89.4736842105263,66.6666666666667,93.5483870967742
"2014020909","8475660","3",3576,0,0,0,40,37,5,1,31,1,32,7,"W",92.5,71.4285714285714,96.875
"2014020173","8474596","19",3594,0,0,2,26,26,3,0,23,0,23,3,"W",100,100,100
"2014020173","8471239","1",3506,0,0,0,23,22,2,1,19,1,19,3,"L",95.6521739130435,66.6666666666667,100
"2014020794","8468011","23",1679,0,0,0,18,13,4,0,9,0,12,6,"L",72.2222222222222,66.6666666666667,75
"2014020794","8475663","23",1870,0,0,0,14,14,0,0,14,0,14,0,"",100,NA,100
"2014020794","8471227","30",3600,0,0,0,25,22,0,0,22,0,25,0,"W",88,NA,88
"2014020919","8474651","15",3415,0,0,0,37,35,4,0,31,0,33,4,"L",94.5945945945946,100,93.9393939393939
"2014020919","8471418","12",3600,0,0,0,28,28,2,0,26,0,26,2,"W",100,100,100
"2014020711","8471695","6",3593,0,0,0,45,43,2,0,41,0,43,2,"W",95.5555555555556,100,95.3488372093023
"2014020711","8470860","2",3496,0,0,0,32,28,1,1,26,1,29,2,"L",87.5,50,89.6551724137931
"2014020560","8471750","14",819,0,0,0,10,7,1,0,6,0,8,2,"",70,50,75
"2014020560","8460705","14",2710,0,0,0,18,16,2,1,13,1,15,2,"L",88.8888888888889,100,86.6666666666667
"2014020560","8471306","5",3586,0,0,0,35,32,4,1,27,1,30,4,"W",91.4285714285714,100,90
"2014020129","8473607","7",3600,0,0,0,37,33,8,0,25,0,28,9,"L",89.1891891891892,88.8888888888889,89.2857142857143
"2014020129","8473541","10",3565,0,0,0,10,10,1,1,8,1,8,1,"W",100,100,100
"2014020063","8476844","6",3600,0,0,0,32,32,11,0,21,0,21,11,"W",100,100,100
"2014020063","8473523","7",3600,0,0,0,36,32,4,2,26,2,30,4,"L",88.8888888888889,100,86.6666666666667
"2014020589","8473575","21",3600,0,0,0,54,54,9,0,45,0,45,9,"W",100,100,100
"2014020589","8470645","16",3439,0,0,0,24,22,3,1,18,1,20,3,"L",91.6666666666667,100,90
"2014020087","8466141","13",3743,0,0,0,33,30,9,0,21,0,22,11,"W",90.9090909090909,81.8181818181818,95.4545454545455
"2014020087","8473499","21",3742,0,0,0,36,32,1,1,30,1,33,2,"L",88.8888888888889,50,90.9090909090909
"2014020277","8471219","13",1200,0,0,0,2,1,1,0,0,0,0,2,"",50,50,NA
"2014020277","8466141","13",2400,0,0,0,25,21,5,0,16,0,18,7,"L",84,71.4285714285714,88.8888888888889
"2014020277","8471734","26",3600,0,0,0,32,30,8,3,19,3,20,9,"W",93.75,88.8888888888889,95
"2014020172","8466141","13",3807,0,0,0,25,23,0,0,23,0,25,0,"L",92,NA,92
"2014020172","8471695","6",3807,0,0,0,19,18,0,0,18,0,19,0,"W",94.7368421052632,NA,94.7368421052632
"2014020894","8475663","23",3600,0,0,2,41,40,13,0,27,0,28,13,"W",97.5609756097561,100,96.4285714285714
"2014020894","8471695","6",3474,0,0,0,28,26,2,2,22,2,24,2,"L",92.8571428571429,100,91.6666666666667
"2014020529","8470657","17",3544,0,0,0,44,40,2,3,35,3,38,3,"L",90.9090909090909,66.6666666666667,92.1052631578947
"2014020529","8471695","6",3584,0,0,0,30,28,6,0,22,0,23,7,"W",93.3333333333333,85.7142857142857,95.6521739130435
"2014020933","8474889","26",1137,0,0,0,7,7,0,0,7,0,7,0,"",100,NA,100
"2014020933","8471734","26",2400,0,0,0,21,17,1,0,16,0,20,1,"L",80.9523809523809,100,80
"2014020933","8474636","52",3600,0,0,0,20,18,3,0,15,0,17,3,"W",90,100,88.2352941176471
"2014020412","8473972","20",3541,0,0,0,27,25,2,1,22,1,23,3,"L",92.5925925925926,66.6666666666667,95.6521739130435
"2014020412","8473541","10",3600,0,0,0,33,32,3,1,28,1,28,4,"W",96.969696969697,75,100
"2014020416","8474636","52",3600,0,0,0,28,26,6,0,20,0,21,7,"W",92.8571428571429,85.7142857142857,95.2380952380952
"2014020416","8475680","25",1946,0,0,0,15,13,3,1,9,2,10,3,"",86.6666666666667,100,90
"2014020416","8470140","25",1654,0,0,0,17,14,0,0,14,0,16,1,"L",82.3529411764706,0,87.5
"2014020449","8473972","20",3508,0,0,0,28,26,0,1,25,1,26,1,"L",92.8571428571429,0,96.1538461538462
"2014020449","8477293","16",3599,0,0,0,24,23,5,0,18,0,19,5,"W",95.8333333333333,100,94.7368421052632
"2014020167","8471227","53",3597,0,0,0,37,32,4,1,27,1,30,6,"W",86.4864864864865,66.6666666666667,90
"2014020167","8471251","15",3461,0,0,0,30,24,4,0,20,0,24,6,"L",80,66.6666666666667,83.3333333333333
"2014021208","8470645","16",3520,0,0,2,25,23,6,2,15,2,16,7,"L",92,85.7142857142857,93.75
"2014021208","8474596","19",3600,0,0,0,22,21,2,3,16,3,17,2,"W",95.4545454545455,100,94.1176470588235
"2014020354","8470645","16",3577,0,0,2,20,19,6,0,13,0,14,6,"W",95,100,92.8571428571429
"2014020354","8471734","26",3533,0,0,0,24,21,3,0,18,0,21,3,"L",87.5,100,85.7142857142857
"2014021005","8477202","9",3600,0,0,0,29,27,9,0,18,1,18,10,"W",93.1034482758621,90,100
"2014021005","8471679","8",3600,0,0,0,28,23,4,1,18,1,22,5,"L",82.1428571428571,80,81.8181818181818
"2014021129","8468540","13",3600,0,0,0,27,25,4,1,20,1,21,5,"W",92.5925925925926,80,95.2380952380952
"2014021129","8467950","9",3551,0,0,0,36,33,4,1,28,1,29,6,"L",91.6666666666667,66.6666666666667,96.551724137931
"2014020369","8469608","53",3572,0,0,0,23,19,3,0,16,0,20,3,"L",82.6086956521739,100,80
"2014020369","8471403","20",3600,0,0,0,29,27,2,1,24,1,26,2,"W",93.1034482758621,100,92.3076923076923
"2014020464","8467950","9",3600,0,0,0,34,34,11,0,23,0,23,11,"W",100,100,100
"2014020464","8471239","1",3520,0,0,0,15,14,4,0,10,0,10,5,"L",93.3333333333333,80,100
"2014020175","8473972","20",3857,0,0,0,34,31,4,0,27,0,29,5,"W",91.1764705882353,80,93.1034482758621
"2014020175","8474651","15",3857,0,0,0,23,19,0,1,18,1,22,0,"L",82.6086956521739,NA,81.8181818181818
"2014020595","8471695","6",3752,0,0,0,39,37,5,0,32,0,34,5,"W",94.8717948717949,100,94.1176470588235
"2014020595","8470594","5",3760,0,0,0,24,21,2,0,19,0,22,2,"L",87.5,100,86.3636363636364
"2014020160","8469608","53",3600,0,0,0,35,32,2,2,28,2,30,3,"L",91.4285714285714,66.6666666666667,93.3333333333333
"2014020160","8470320","12",3588,0,0,0,25,25,4,0,21,0,21,4,"W",100,100,100
"2014021071","8471695","6",3900,0,0,0,25,24,2,0,22,0,23,2,"L",96,100,95.6521739130435
"2014021071","8466141","13",3898,0,0,0,27,26,4,0,22,0,22,5,"W",96.2962962962963,80,100
"2014020052","8471239","1",2590,0,0,0,26,21,7,1,13,1,18,7,"L",80.7692307692308,100,72.2222222222222
"2014020052","8466339","1",995,0,0,0,7,6,2,0,4,0,4,3,"",85.7142857142857,66.6666666666667,100
"2014020052","8474651","15",3599,0,0,0,28,26,5,1,20,1,22,5,"W",92.8571428571429,100,90.9090909090909
"2014020111","8475361","17",3542,0,0,0,16,13,6,0,7,0,9,7,"L",81.25,85.7142857142857,77.7777777777778
"2014020111","8469548","4",3593,0,0,0,37,35,1,2,32,2,34,1,"W",94.5945945945946,100,94.1176470588235
"2014021144","8471239","1",3637,0,0,0,31,28,3,2,23,2,25,4,"L",90.3225806451613,75,92
"2014021144","8475683","29",3617,0,0,0,26,24,3,4,17,5,17,4,"W",92.3076923076923,75,100
"2014020297","8470657","17",3562,0,0,0,27,24,3,1,20,2,22,3,"L",88.8888888888889,100,90.9090909090909
"2014020297","8473541","10",3600,0,0,0,27,26,4,2,20,2,21,4,"W",96.2962962962963,100,95.2380952380952
"2014020505","8471679","8",3600,0,0,0,38,37,4,1,32,1,33,4,"W",97.3684210526316,100,96.969696969697
"2014020505","8473434","2",3571,0,0,0,21,18,0,0,18,0,21,0,"L",85.7142857142857,NA,85.7142857142857
"2014021053","8474550","28",3552,0,0,0,28,27,3,3,21,3,22,3,"W",96.4285714285714,100,95.4545454545455
"2014021053","8473541","10",3600,0,0,0,42,38,9,2,27,2,30,10,"L",90.4761904761905,90,90
"2014020054","8475717","21",3396,0,0,0,27,23,7,0,16,0,19,8,"L",85.1851851851852,87.5,84.2105263157895
"2014020054","8473499","21",166,0,0,0,0,0,0,0,0,0,0,0,"",NA,NA,NA
"2014020054","8467950","9",3600,0,0,0,31,28,5,2,21,3,22,6,"W",90.3225806451613,83.3333333333333,95.4545454545455
"2014020546","8476883","14",3600,0,0,0,11,10,2,0,8,0,8,3,"W",90.9090909090909,66.6666666666667,100
"2014020546","8473523","7",3600,0,0,0,25,20,1,0,19,0,23,2,"L",80,50,82.6086956521739
"2014020812","8471306","5",3885,0,0,0,33,29,8,0,21,0,24,9,"W",87.8787878787879,88.8888888888889,87.5
"2014020812","8475215","9",3885,0,0,0,29,25,1,0,24,0,28,1,"L",86.2068965517241,100,85.7142857142857
"2014020659","8471239","1",1200,0,0,0,15,14,4,0,10,0,11,4,"",93.3333333333333,100,90.9090909090909
"2014020659","8476234","1",2400,0,0,0,25,21,3,1,17,1,20,4,"L",84,75,85
"2014020659","8468524","24",3600,0,0,0,15,14,0,0,14,0,14,1,"W",93.3333333333333,0,100
"2014020258","8471251","15",3600,0,0,0,34,30,1,0,29,0,33,1,"L",88.2352941176471,100,87.8787878787879
"2014020258","8470880","19",3596,0,0,0,25,24,0,0,24,0,25,0,"W",96,NA,96
"2014020591","8470880","19",3569,0,0,0,23,23,0,0,23,0,23,0,"W",100,NA,100
"2014020591","8469608","53",3582,0,0,0,39,33,6,1,26,1,29,9,"L",84.6153846153846,66.6666666666667,89.6551724137931
"2014020573","8470147","29",897,0,0,0,3,3,0,0,3,0,3,0,"",100,NA,100
"2014020573","8475683","29",2698,0,0,0,31,25,9,0,16,0,19,12,"L",80.6451612903226,75,84.2105263157895
"2014020573","8469608","53",3599,0,0,0,26,23,4,1,18,1,20,5,"W",88.4615384615385,80,90
"2014020880","8471306","5",3582,0,0,0,23,21,0,1,20,1,22,0,"W",91.304347826087,NA,90.9090909090909
"2014020880","8470880","19",3533,0,0,0,29,25,6,0,19,0,22,7,"L",86.2068965517241,85.7142857142857,86.3636363636364
"2014020442","8475883","24",3600,0,0,0,28,27,1,2,24,2,24,2,"W",96.4285714285714,50,100
"2014020442","8474636","52",3515,0,0,0,30,27,11,2,14,3,15,12,"L",90,91.6666666666667,93.3333333333333
"2014020741","8471227","30",3600,0,0,0,37,35,9,1,25,1,27,9,"W",94.5945945945946,100,92.5925925925926
"2014020741","8468011","23",3439,0,0,0,19,16,1,1,14,1,16,2,"L",84.2105263157895,50,87.5
"2014020091","8474651","15",3519,0,0,0,20,17,3,0,14,0,16,4,"L",85,75,87.5
"2014020091","8475681","22",3600,0,0,0,34,32,3,0,29,0,30,4,"W",94.1176470588235,75,96.6666666666667
"2014020878","8471418","12",3305,0,0,0,19,16,3,0,13,0,16,3,"L",84.2105263157895,100,81.25
"2014020878","8471239","1",1561,0,0,0,15,14,1,0,13,0,14,1,"",93.3333333333333,100,92.8571428571429
"2014020878","8476234","1",2039,0,0,0,17,17,2,2,13,2,13,2,"W",100,100,100
"2014021133","8476434","24",3600,0,0,0,27,26,2,0,24,0,25,2,"W",96.2962962962963,100,96
"2014021133","8471239","1",3502,0,0,0,25,23,2,1,20,1,22,2,"L",92,100,90.9090909090909
"2014020056","8466141","13",3579,0,0,0,26,26,8,0,18,0,18,8,"W",100,100,100
"2014020056","8473523","7",3581,0,0,0,35,34,4,0,30,0,31,4,"L",97.1428571428571,100,96.7741935483871
"2014020074","8473404","30",3535,0,0,0,16,14,2,0,12,0,13,3,"L",87.5,66.6666666666667,92.3076923076923
"2014020074","8471734","26",3598,0,0,0,41,40,14,0,26,0,27,14,"W",97.5609756097561,100,96.2962962962963
"2014020946","8473541","10",3600,0,0,0,42,40,9,0,31,0,32,10,"W",95.2380952380952,90,96.875
"2014020946","8471219","13",1852,0,0,0,15,12,1,1,10,1,12,2,"L",80,50,83.3333333333333
"2014020946","8466141","13",1684,0,0,0,19,19,2,0,17,0,17,2,"",100,100,100
"2014020739","8470880","19",3600,0,0,0,36,33,3,2,28,2,30,4,"W",91.6666666666667,75,93.3333333333333
"2014020739","8471251","15",3539,0,0,0,40,36,6,1,29,1,32,7,"L",90,85.7142857142857,90.625
"2014020260","8477234","28",3596,0,0,0,45,45,2,0,43,0,43,2,"W",100,100,100
"2014020260","8471418","12",3536,0,0,0,18,17,2,3,12,3,13,2,"L",94.4444444444444,100,92.3076923076923
"2014020803","8469608","53",3477,0,0,0,36,34,5,0,29,0,31,5,"L",94.4444444444444,100,93.5483870967742
"2014020803","8474596","19",3600,0,0,0,26,25,4,0,21,0,22,4,"W",96.1538461538462,100,95.4545454545455
"2014020847","8470147","29",3600,0,0,0,44,42,8,0,34,0,36,8,"W",95.4545454545455,100,94.4444444444444
"2014020847","8469548","4",3488,0,0,0,24,20,0,1,19,1,22,1,"L",83.3333333333333,0,86.3636363636364
"2014020578","8471750","14",3600,0,0,0,22,20,5,5,10,5,12,5,"W",90.9090909090909,100,83.3333333333333
"2014020578","8475215","9",3594,0,0,0,30,26,4,2,20,2,23,5,"L",86.6666666666667,80,86.9565217391304
"2014020469","8473541","10",3522,0,0,0,36,33,1,0,32,1,33,2,"L",91.6666666666667,50,96.969696969697
"2014020469","8470320","12",3600,0,0,0,26,25,4,0,21,0,22,4,"W",96.1538461538462,100,95.4545454545455
"2014020553","8471227","53",3600,0,0,0,31,25,2,0,23,0,28,3,"L",80.6451612903226,66.6666666666667,82.1428571428571
"2014020553","8470140","25",3600,0,0,0,32,32,7,0,25,0,25,7,"W",100,100,100
"2014020686","8475622","18",3846,0,0,0,27,25,2,0,23,0,23,4,"L",92.5925925925926,50,100
"2014020686","8471679","8",3846,0,0,0,37,36,0,1,35,1,36,0,"W",97.2972972972973,NA,97.2222222222222
"2014020126","8471734","26",3756,0,0,10,43,40,1,2,37,2,40,1,"L",93.0232558139535,100,92.5
"2014020126","8469548","4",3756,0,0,0,40,38,6,1,31,2,32,6,"W",95,100,96.875
"2014020856","8471734","26",3600,0,0,0,43,42,8,3,31,3,32,8,"W",97.6744186046512,100,96.875
"2014020856","8473575","21",3496,0,0,0,25,22,3,0,19,0,22,3,"L",88,100,86.3636363636364
"2014020815","8466141","13",3501,0,0,0,23,21,3,1,17,1,18,4,"L",91.304347826087,75,94.4444444444444
"2014020815","8471227","30",3600,0,0,0,27,26,8,0,18,0,19,8,"W",96.2962962962963,100,94.7368421052632
"2014020150","8475883","24",3708,0,0,0,22,21,2,1,18,1,19,2,"W",95.4545454545455,100,94.7368421052632
"2014020150","8470140","25",3750,0,0,0,24,22,2,3,17,3,19,2,"L",91.6666666666667,100,89.4736842105263
"2014020226","8473607","7",3600,0,0,0,29,23,6,0,17,1,19,9,"L",79.3103448275862,66.6666666666667,89.4736842105263
"2014020226","8470880","19",3593,0,0,0,29,28,2,3,23,3,23,3,"W",96.551724137931,66.6666666666667,100
"2014021220","8470594","5",3600,0,0,0,28,28,0,0,28,0,28,0,"W",100,NA,100
"2014021220","8474765","7",3429,0,0,2,38,36,0,0,36,0,38,0,"L",94.7368421052632,NA,94.7368421052632
"2014020187","8475681","22",3510,0,0,0,31,27,5,4,18,4,20,7,"L",87.0967741935484,71.4285714285714,90
"2014020187","8471695","6",3600,0,0,0,26,24,2,0,22,0,23,3,"W",92.3076923076923,66.6666666666667,95.6521739130435
"2014020875","8474636","52",3827,0,0,0,33,29,5,2,22,3,25,5,"L",87.8787878787879,100,88
"2014020875","8473541","10",3827,0,0,0,34,31,4,6,21,6,22,6,"W",91.1764705882353,66.6666666666667,95.4545454545455
"2014020978","8470594","5",3704,0,0,0,31,31,5,1,25,1,25,5,"W",100,100,100
"2014020978","8471734","26",3704,0,0,0,18,17,4,0,13,0,14,4,"L",94.4444444444444,100,92.8571428571429
"2014020969","8471306","5",3593,0,0,0,29,27,4,2,21,2,23,4,"W",93.1034482758621,100,91.304347826087
"2014020969","8475883","24",3521,0,0,0,20,16,2,3,11,3,15,2,"L",80,100,73.3333333333333
"2014020905","8471403","20",3600,0,0,0,27,26,7,0,19,0,20,7,"W",96.2962962962963,100,95
"2014020905","8471239","1",3496,0,0,0,25,23,1,0,22,0,23,2,"L",92,50,95.6521739130435
"2014020447","8471469","18",3522,0,0,0,33,32,4,0,28,0,29,4,"L",96.969696969697,100,96.551724137931
"2014020447","8474550","28",3600,0,0,0,29,29,3,0,26,0,26,3,"W",100,100,100
"2014020756","8471695","6",3513,0,0,0,25,22,4,1,17,1,20,4,"L",88,100,85
"2014020756","8475660","3",3600,0,0,0,20,18,1,1,16,1,18,1,"W",90,100,88.8888888888889
"2014020622","8474636","52",3900,0,0,0,29,25,4,0,21,0,23,6,"W",86.2068965517241,66.6666666666667,91.304347826087
"2014020622","8471734","26",3900,0,0,0,25,21,3,1,17,1,20,4,"L",84,75,85
"2014020266","8471750","14",3589,0,0,0,16,15,2,1,12,1,12,3,"W",93.75,66.6666666666667,100
"2014020266","8468685","3",3587,0,0,0,30,25,2,1,22,1,26,3,"L",83.3333333333333,66.6666666666667,84.6153846153846
"2014021113","8475683","29",3600,0,0,0,33,31,7,0,24,0,26,7,"W",93.9393939393939,100,92.3076923076923
"2014021113","8470645","16",946,0,0,0,13,9,0,0,9,1,12,0,"L",69.2307692307692,NA,75
"2014021113","8474152","16",2559,0,0,0,13,13,2,1,10,1,10,2,"",100,100,100
"2014020179","8471306","5",3600,0,0,0,34,33,9,1,23,2,23,9,"W",97.0588235294118,100,100
"2014020179","8475311","30",3550,0,0,0,21,18,2,1,15,1,17,3,"L",85.7142857142857,66.6666666666667,88.2352941176471
"2014020602","8470140","25",3617,0,0,0,24,21,1,0,20,0,23,1,"L",87.5,100,86.9565217391304
"2014020602","8471469","18",3615,0,0,0,20,18,3,0,15,0,17,3,"W",90,100,88.2352941176471
"2014020315","8473404","30",3574,0,0,0,30,29,5,2,22,2,23,5,"W",96.6666666666667,100,95.6521739130435
"2014020315","8466141","13",3576,0,0,0,38,35,7,0,28,0,31,7,"L",92.1052631578947,100,90.3225806451613
"2014020288","8475883","24",3883,0,0,0,28,25,0,1,24,1,27,0,"W",89.2857142857143,NA,88.8888888888889
"2014020288","8475663","23",3879,0,0,0,26,23,1,0,22,0,25,1,"L",88.4615384615385,100,88
"2014020391","8473461","4",3599,0,0,0,38,37,8,3,26,3,27,8,"W",97.3684210526316,100,96.2962962962963
"2014020391","8471734","26",3526,0,0,0,16,14,3,0,11,0,12,4,"L",87.5,75,91.6666666666667
"2014020146","8473434","2",3600,0,0,0,23,18,4,0,14,0,18,5,"L",78.2608695652174,80,77.7777777777778
"2014020146","8473575","21",3600,0,0,0,40,40,10,0,30,0,30,10,"W",100,100,100
"2014020822","8471695","6",3584,0,0,0,24,20,3,0,17,0,21,3,"L",83.3333333333333,100,80.9523809523809
"2014020822","8468011","23",3600,0,0,0,23,21,5,0,16,0,18,5,"W",91.304347826087,100,88.8888888888889
"2014020768","8473503","10",3600,0,0,0,17,13,0,0,13,0,17,0,"L",76.4705882352941,NA,76.4705882352941
"2014020768","8471239","1",3595,0,0,0,34,33,3,0,30,0,30,4,"W",97.0588235294118,75,100
"2014020503","8475622","18",3563,0,0,0,24,20,6,0,14,0,17,7,"L",83.3333333333333,85.7142857142857,82.3529411764706
"2014020503","8471695","6",3600,0,0,0,25,22,2,2,18,2,21,2,"W",88,100,85.7142857142857
"2014020214","8471750","14",3898,0,0,2,20,17,6,0,11,0,12,8,"W",85,75,91.6666666666667
"2014020214","8470657","17",3900,0,0,0,30,27,5,0,22,0,24,6,"L",90,83.3333333333333,91.6666666666667
"2014020665","8473575","21",3777,0,0,0,31,29,5,1,23,1,24,6,"L",93.5483870967742,83.3333333333333,95.8333333333333
"2014020665","8471750","14",3900,0,0,0,42,40,4,0,36,0,38,4,"W",95.2380952380952,100,94.7368421052632
"2014020540","8473461","4",3520,0,0,0,24,21,3,0,18,0,20,4,"L",87.5,75,90
"2014020540","8471227","53",3600,0,0,0,32,30,3,0,27,0,29,3,"W",93.75,100,93.1034482758621
"2014020679","8473575","21",3417,0,0,0,30,27,3,0,24,0,26,4,"L",90,75,92.3076923076923
"2014020679","8470880","19",3597,0,0,0,18,17,1,1,15,1,16,1,"W",94.4444444444444,100,93.75
"2014020001","8471679","8",3560,0,0,0,27,24,3,1,20,1,22,4,"W",88.8888888888889,75,90.9090909090909
"2014020001","8473541","10",3569,0,0,0,32,28,2,1,25,1,29,2,"L",87.5,100,86.2068965517241
"2014021162","8474152","16",3591,0,0,0,38,35,8,0,27,0,29,9,"W",92.1052631578947,88.8888888888889,93.1034482758621
"2014021162","8474765","7",3552,0,0,0,36,32,5,2,25,2,29,5,"L",88.8888888888889,100,86.2068965517241
"2014020935","8470147","29",3575,0,0,0,41,36,11,0,25,0,27,14,"L",87.8048780487805,78.5714285714286,92.5925925925926
"2014020935","8470594","5",3600,0,0,0,25,22,3,2,17,3,18,4,"W",88,75,94.4444444444444
"2014020773","8475660","3",3473,0,0,0,23,20,1,0,19,0,22,1,"L",86.9565217391304,100,86.3636363636364
"2014020773","8471469","18",3600,0,0,0,32,30,2,2,26,2,27,3,"W",93.75,66.6666666666667,96.2962962962963
"2014020994","8471750","14",3663,0,0,0,19,19,1,0,18,0,18,1,"W",100,100,100
"2014020994","8471679","8",3663,0,0,0,36,35,5,0,30,0,31,5,"L",97.2222222222222,100,96.7741935483871
"2014020791","8471679","8",3598,0,0,0,35,34,0,0,34,0,35,0,"W",97.1428571428571,NA,97.1428571428571
"2014020791","8471695","6",3539,0,0,0,33,31,1,0,30,0,32,1,"L",93.9393939393939,100,93.75
"2014020754","8471715","52",3636,0,0,0,33,30,13,0,17,0,20,13,"L",90.9090909090909,100,85
"2014020754","8475663","23",3634,0,0,0,28,26,3,0,23,0,24,4,"W",92.8571428571429,75,95.8333333333333
"2014020425","8471734","26",3600,1,0,0,35,32,4,1,27,2,29,4,"W",91.4285714285714,100,93.1034482758621
"2014020425","8467950","9",3534,0,0,0,35,31,5,0,26,0,29,6,"L",88.5714285714286,83.3333333333333,89.6551724137931
"2014020781","8475852","17",3600,0,0,0,23,22,8,3,11,3,12,8,"W",95.6521739130435,100,91.6666666666667
"2014020781","8469608","53",3538,0,0,0,25,23,8,3,12,3,13,9,"L",92,88.8888888888889,92.3076923076923
"2014020713","8474636","52",3551,0,0,0,31,27,7,0,20,0,23,8,"L",87.0967741935484,87.5,86.9565217391304
"2014020713","8473461","4",3600,0,0,0,38,36,7,1,28,1,29,8,"W",94.7368421052632,87.5,96.551724137931
"2014020373","8474596","19",3590,0,0,0,33,29,5,1,23,1,27,5,"L",87.8787878787879,100,85.1851851851852
"2014020373","8477293","16",3600,0,0,0,41,40,12,1,27,1,28,12,"W",97.5609756097561,100,96.4285714285714
"2014020178","8470657","17",3580,0,0,0,31,29,6,2,21,2,22,7,"L",93.5483870967742,85.7142857142857,95.4545454545455
"2014020178","8467950","9",3600,0,0,0,32,31,4,0,27,0,28,4,"W",96.875,100,96.4285714285714
"2014020032","8471715","52",3600,0,0,0,26,23,7,0,16,0,19,7,"L",88.4615384615385,100,84.2105263157895
"2014020032","8471774","28",3595,0,0,0,30,30,6,4,20,4,20,6,"W",100,100,100
"2014020006","8471239","1",3600,0,0,0,39,35,4,1,30,1,32,6,"W",89.7435897435898,66.6666666666667,93.75
"2014020006","8473461","4",3523,0,0,0,25,20,3,0,17,0,22,3,"L",80,100,77.2727272727273
"2014020395","8473607","7",3544,0,0,0,37,34,1,1,32,1,35,1,"L",91.8918918918919,100,91.4285714285714
"2014020395","8466141","13",3600,0,0,0,28,26,3,0,23,0,25,3,"W",92.8571428571429,100,92
"2014020483","8474651","15",3600,0,0,0,21,21,3,0,18,0,18,3,"W",100,100,100
"2014020483","8471239","1",3540,0,0,0,20,17,5,1,11,1,14,5,"L",85,100,78.5714285714286
"2014020363","8467950","9",3786,0,0,0,28,25,1,0,24,1,26,1,"L",89.2857142857143,100,92.3076923076923
"2014020363","8470860","2",3786,0,0,0,18,16,1,0,15,0,17,1,"W",88.8888888888889,100,88.2352941176471
"2014020004","8474550","28",3600,0,0,0,34,34,6,3,25,3,25,6,"W",100,100,100
"2014020004","8474889","26",1194,0,0,0,3,3,0,0,3,0,3,0,"",100,NA,100
"2014020004","8471734","26",2400,0,0,0,27,23,6,0,17,0,20,7,"L",85.1851851851852,85.7142857142857,85
"2014020913","8471227","30",3600,0,0,0,29,27,2,0,25,0,27,2,"W",93.1034482758621,100,92.5925925925926
"2014020913","8471469","18",3432,0,0,0,29,26,3,1,22,1,25,3,"L",89.6551724137931,100,88
